idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
2735	Hafið þið fengið einhverjar vísbendingar eða eruð þið einhverju nær um hvar steinninn er niðurkominn ?	hafið þið fengið einhverjar vísbendingar eða eruð þið einhverju nær um hvar steinninn er niðurkominn	C O C O O O C O O O O O O C O	þið fengið hafið einhverjar vísbendingar eða eruð þið einhverju nær um hvar steinninn er niðurkominn	O F F O O O C O O O O O O C O
2736	Þó er hálka á Fróðárheiði , Dynjandis- og Hrafnseyrarheiði en hálkublettir á Fjarðarheiði og Mjóafjarðarheiði .	þó er hálka á fróðárheiði dynjandis- og hrafnseyrarheiði en hálkublettir á fjarðarheiði og mjóafjarðarheiði	O C O O O O O O O O O O O O	þó hálka á fróðárheiði er dynjandis- og hrafnseyrarheiði en hálkublettir á fjarðarheiði og mjóafjarðarheiði	O O O O F O O O O O O O O O
2737	Hann spjallaði við Thomas á netinu og spurði hann hvort hann ætlaði ekki að koma .	hann spjallaði við thomas á netinu og spurði hann hvort hann ætlaði ekki að koma	O C O O O O O C O O O C O O C	hann spjallaði við thomas á netinu og hann spurði hvort hann ætlaði ekki að koma	O C O O O O O O F O O C O O C
2738	Flökkusjálf er hugtak sem lýsir ákveðnum veruhætti eða lífstíl sem einkennist og mótast af millibilsástandi .	flökkusjálf er hugtak sem lýsir ákveðnum veruhætti eða lífstíl sem einkennist og mótast af millibilsástandi	O C O O C O O O O O C O C O O	flökkusjálf er hugtak sem ákveðnum veruhætti eða lífstíl lýsir sem einkennist og mótast af millibilsástandi	O C O O O O O O F O C O C O O
2739	Í yfirlýsingunni er hins vegar ítrekað að enn sé ekki samkomulag komið á milli aðila .	í yfirlýsingunni er hins vegar ítrekað að enn sé ekki samkomulag komið á milli aðila	O O C O O C O O C O O C O O O	í yfirlýsingunni hins vegar er ítrekað að enn ekki samkomulag sé á milli aðila komið	O O O O F C O O O O F O O O F
2740	Sjálfstæðisflokkurinn fær kannski öðrum flokkum fremur meiri framlög frá fyrirtækjum og einstaklingum en aðrir flokkar .	sjálfstæðisflokkurinn fær kannski öðrum flokkum fremur meiri framlög frá fyrirtækjum og einstaklingum en aðrir flokkar	O C O O O O O O O O O O O O O	sjálfstæðisflokkurinn fær kannski öðrum flokkum fremur meiri framlög frá fyrirtækjum og einstaklingum en aðrir flokkar	O C O O O O O O O O O O O O O
2741	Rauða kross teymið hafði tíu legurými fyrir sjúklinga sem ekki var hægt að útskrifa strax .	rauða kross teymið hafði tíu legurými fyrir sjúklinga sem ekki var hægt að útskrifa strax	O O O C O O O O O O C O O C O	rauða kross teymið tíu legurými fyrir sjúklinga hafði sem ekki var hægt að strax útskrifa	O O O O O O O F O O C O O O F
2742	Það kemur maður í manns stað , þótt það vanti Ara Magnús , Egil og Bubba í markið þá var það ekki vandamálið heldur hvernig við mættum til leiks eftir að hafa undirbúið þennann leik alla vikuna .	það kemur maður í manns stað þótt það vanti ara magnús egil og bubba í markið þá var það ekki vandamálið heldur hvernig við mættum til leiks eftir að hafa undirbúið þennann leik alla vikuna	O C O O O O O C O O O O O O C O O O O O O O O O C O O O O C C O O O O	það var kemur maður í manns stað þá það ekki vandamálið heldur þótt það vanti ara magnús egil og bubba í markið hvernig mættum við til leiks eftir að hafa undirbúið þennann leik alla vikuna	O F F O O O O O O O O O O O C O O O O O O O O F O O O O O C C O O O O
2743	Flóttafólkinu er frá upphafi gert það ljóst að það muni aldrei fá hæli í Ástralíu og stjórnvöld hafa sagt það hreint út að með þessu sé ætlunin að fæla fólk frá því að reyna að komast sjóleiðina til Ástralíu .	flóttafólkinu er frá upphafi gert það ljóst að það muni aldrei fá hæli í ástralíu og stjórnvöld hafa sagt það hreint út að með þessu sé ætlunin að fæla fólk frá því að reyna að komast sjóleiðina til ástralíu	O C O O C O O O O O C O C O O O O C C O O O O O O C O O C O O O O C O C O O O	flóttafólkinu frá upphafi gert það er ljóst og að það muni aldrei fá hæli í ástralíu stjórnvöld það hreint út hafa sagt að með þessu sé ætlunin fæla að fólk frá því að reyna að komast sjóleiðina til ástralíu	O O O F O F O O O O C O C O O O O O O O F F O O O C O F O O O O O C O C O O O
2744	Fram kemur í frétt Ríkisútvarpsins að héraðssaksóknari hafi talið að ef taldi að ef konan hefði gerst sek um jafn alvarleg brot og henni væri gefin að sök myndi það valda hneykslun og særa réttarvitund almennings gengi hún laus .	fram kemur í frétt ríkisútvarpsins að héraðssaksóknari hafi talið að ef taldi að ef konan hefði gerst sek um jafn alvarleg brot og henni væri gefin að sök myndi það valda hneykslun og særa réttarvitund almennings gengi hún laus	O C O O O O O C C O O O O O O C O O O O O C O C O O C O O C C O O C O O C O O	fram í frétt ríkisútvarpsins kemur talið að héraðssaksóknari að ef taldi hafi að ef konan hefði sek um jafn alvarleg brot myndi það valda hneykslun og gerst og væri henni gefin að sök særa réttarvitund almennings gengi hún laus	O O O O F F O O O O O F O O O C O O O O O C O C O O C O F O C O O C O O C O O
2745	Við rákum okkur á þá staðreynd að næturlagi , þegar við vorum búin að syngja svona 30 lög á píanóbarnum og renna nokkrum ljúfum niður , að Ítalarnir höfðu fengið lyklana að skíðaleigunni lánaða og voru að vaxa skíðin .	við rákum okkur á þá staðreynd að næturlagi þegar við vorum búin að syngja svona 30 lög á píanóbarnum og renna nokkrum ljúfum niður að ítalarnir höfðu fengið lyklana að skíðaleigunni lánaða og voru að vaxa skíðin	O C O O O O O O O O C O O C O O O O O O C O O O O O C C O O O O O C O C O	við okkur á þá staðreynd að næturlagi rákum þegar við búin vorum að syngja svona 30 lög á píanóbarnum og renna nokkrum ljúfum niður að ítalarnir lyklana að skíðaleigunni lánaða voru höfðu og fengið að skíðin vaxa	O O O O O O O F O O O F O C O O O O O O C O O O O O O O O O F F O F O O F
2746	Síðan bilar dælustöð og það fer skólp í sjóinn , og sá sem á að sitja uppi með ábyrgðina er Dagur eins og hann hafi sjálfur skrúfað frá dælunni og kveikt í virkjuninni , segir Kristín og hlær .	síðan bilar dælustöð og það fer skólp í sjóinn og sá sem á að sitja uppi með ábyrgðina er dagur eins og hann hafi sjálfur skrúfað frá dælunni og kveikt í virkjuninni segir kristín og hlær	O C O O O O C O O O O C O O C O C O O O O O O C O C O O O C O O C O O C	síðan bilar dælustöð og og það fer skólp í sjóinn sá er dagur sem á að sitja uppi með ábyrgðina eins og hann sjálfur frá dælunni hafi og skrúfað í virkjuninni kveikt segir kristín og hlær	O C O O O O C O O O O C O O C O C O O O O O O O O O F O F O O F C O O C
2747	Páll segir jafnframt að úrskurðarnefnd upplýsingamála sé kærunefnd en ekki afgreiðslustofnun sem ákveði fyrir hönd opinberra aðila hvort að það sé rétt að afhenda gögn eða ekki heldur úrskurði nefndin um lögmæti ákvarðana og um möguleg brot á upplýsingaskyldu .	páll segir jafnframt að úrskurðarnefnd upplýsingamála sé kærunefnd en ekki afgreiðslustofnun sem ákveði fyrir hönd opinberra aðila hvort að það sé rétt að afhenda gögn eða ekki heldur úrskurði nefndin um lögmæti ákvarðana og um möguleg brot á upplýsingaskyldu	O C O O O O C O O O O O O C O O O O O O O C O O O O C O C O O O O O O O O O O	páll segir jafnframt sé að úrskurðarnefnd upplýsingamála kærunefnd en ekki afgreiðslustofnun heldur sé sem ákveði fyrir hönd opinberra aðila hvort að það rétt eða ekki afhenda að gögn nefndin úrskurði um lögmæti ákvarðana og um möguleg brot á upplýsingaskyldu	O C O F O O O O O O O O F O F O O O O O O O O O O F O O O F O O O O O O O O O
2748	Sú reiði birtist meðal annars í hörkulegum svörum um að mótmæli stjórnuðu ekki þessu landi , að það væri stjórnarandstaðan sem væri í rusli , að ríkisstjórnarflokkarnir væru með sterkan meirihluta og að skoðanakannanir skiptu engu máli .	sú reiði birtist meðal annars í hörkulegum svörum um að mótmæli stjórnuðu ekki þessu landi að það væri stjórnarandstaðan sem væri í rusli að ríkisstjórnarflokkarnir væru með sterkan meirihluta og að skoðanakannanir skiptu engu máli	O O C O O O O O O O O C O O O O O C O O O C O O O O C O O O O O C O O	sú reiði meðal annars birtist í hörkulegum svörum um að mótmæli stjórnuðu ekki þessu landi að það væri stjórnarandstaðan og sem væri í rusli væru að ríkisstjórnarflokkarnir með sterkan meirihluta að skoðanakannanir skiptu engu máli	O O O O F O O O O O O C O O O O O C O O O C O O F O O O O O O O C O O
2749	Hún er auðvitað að koma frá flokkum sem hafa ekki náð að hrinda miklu af sínum boðuðu breytingum í verk þannig að ég held að fólk eigi meira að reyna að horfa málefnalega á málin , segir Katrín .	hún er auðvitað að koma frá flokkum sem hafa ekki náð að hrinda miklu af sínum boðuðu breytingum í verk þannig að ég held að fólk eigi meira að reyna að horfa málefnalega á málin segir katrín	O C O O C O O O C O C O C O O O O O O O O O O C O O C O O C O C O O O C O	hún er auðvitað að koma frá flokkum sem hafa ekki náð að hrinda miklu af sínum boðuðu breytingum í verk þannig að ég held eigi að fólk meira að reyna horfa að málefnalega á málin katrín segir	O C O O C O O O C O C O C O O O O O O O O O O C F O O O O C F O O O O O F
2750	Það er ekkert athugavert við að unglingar sem hafa náð 15 ára aldri taki af sér nektarmynd og deili með sínum nánasta en um leið og þeir hafa deilt myndinni með einhverjum hafa þeir misst stjórn á henni .	það er ekkert athugavert við að unglingar sem hafa náð 15 ára aldri taki af sér nektarmynd og deili með sínum nánasta en um leið og þeir hafa deilt myndinni með einhverjum hafa þeir misst stjórn á henni	O C O O O O O O C O O O O O C C O O O C O O O O O O O C C O O O C O C O O O	það ekkert athugavert við að en er unglingar af sér taki nektarmynd og sem hafa náð 15 ára aldri með deili sínum nánasta hafa deilt um leið og þeir myndinni með einhverjum hafa þeir misst stjórn á henni	O O O O O O F O O O F O O O C C O O O O F O O F F O O O O O O O C O C O O O
2751	Með þessu orðalagi á hann við að þegar læknar snú heim neyðist þeir gjarna til að vinna á mörgum vinnustöðum í senn , taka til dæmis vaktir á bráðamóttöku , vinna nokkra daga í viku á stofu og svo framvegis .	með þessu orðalagi á hann við að þegar læknar snú heim neyðist þeir gjarna til að vinna á mörgum vinnustöðum í senn taka til dæmis vaktir á bráðamóttöku vinna nokkra daga í viku á stofu og svo framvegis	O O O C O O O O O C O C O O O O C O O O O O C O O O O O C O O O O O O O O O	með þessu orðalagi á hann við að þegar læknar snú heim þeir gjarna neyðist til að vinna á mörgum vinnustöðum í senn til dæmis taka vaktir á bráðamóttöku vinna nokkra daga í viku á stofu og svo framvegis	O O O C O O O O O C O O O F O O C O O O O O O O F O O O C O O O O O O O O O
2752	Árið 2017 hófu flest ný fyrirtæki rekstur í byggingarstarfsemi og mannvirkjagerð , alls 627 fyrirtæki sem voru með 716 starfsmenn og samanlagðar rekstrartekjur upp á 9,35 milljarða .	árið 2017 hófu flest ný fyrirtæki rekstur í byggingarstarfsemi og mannvirkjagerð alls 627 fyrirtæki sem voru með 716 starfsmenn og samanlagðar rekstrartekjur upp á 9,35 milljarða	O O C O O O O O O O O O O O O C O O O O O O O O O O	árið 2017 flest ný fyrirtæki rekstur í byggingarstarfsemi og mannvirkjagerð hófu alls 627 fyrirtæki sem með 716 starfsmenn og voru samanlagðar rekstrartekjur upp á 9,35 milljarða	O O O O O O O O O O F O O O O O O O O F O O O O O O
2753	Síðasta aftakan á Íslandi fór fram árið 1830 , þegar þau Agnes og Friðrik voru hálshöggvin eins og frægt er orðið , fyrir morðið á Natani Ketilssyni .	síðasta aftakan á íslandi fór fram árið 1830 þegar þau agnes og friðrik voru hálshöggvin eins og frægt er orðið fyrir morðið á natani ketilssyni	O O O O C O O O O O O O O C C O O O O O O O O C C	síðasta aftakan á íslandi fram fór árið 1830 þegar þau agnes og friðrik hálshöggvin voru fyrir morðið á natani ketilssyni eins og frægt er orðið	O O O O O F O O O O O O O F F O O O O O O O O C C
2754	Jennifer Gonzalez segir að það taki 30 til 45 daga að fá svar frá kortafyrirtækinu og ekki er enn víst hvort þau fá að fullu endurgreitt .	jennifer gonzalez segir að það taki 30 til 45 daga að fá svar frá kortafyrirtækinu og ekki er enn víst hvort þau fá að fullu endurgreitt	O O C O O C O O O O C O O O O O C O O O O O C O O C	jennifer gonzalez segir og ekki er enn víst að það taki 30 til 45 daga fá að svar frá kortafyrirtækinu hvort þau að fá endurgreitt fullu	O O C O O C O O O O C O O O O F O O O O O O O F F O
2755	Við rannsókn málsins fundu leitarhundar leifar af líkama Bellu í ísskápnum og kafarar fundu það sem notað var til þess að þyngja ruslapokann í höfninni .	við rannsókn málsins fundu leitarhundar leifar af líkama bellu í ísskápnum og kafarar fundu það sem notað var til þess að þyngja ruslapokann í höfninni	O O O C O O O O O O O O O C O O C C O O O C O O O	við rannsókn málsins leitarhundar fundu leifar af líkama bellu í ísskápnum og fundu kafarar það sem var notað til þess að ruslapokann þyngja í höfninni	O O O O F O O O O O O O F O O O F F O O O O F O O
2756	Ef þeir eru í íþróttum og geta ekki verið þeir sjálfir , hvort sem þeir eru atvinnu- eða áhugamenn , getur það verið mikil áskorun .	ef þeir eru í íþróttum og geta ekki verið þeir sjálfir hvort sem þeir eru atvinnu- eða áhugamenn getur það verið mikil áskorun	O O C O O O C O C O O O O O C O O O C O C O O	ef þeir eru í íþróttum og geta ekki verið þeir sjálfir hvort sem þeir eru atvinnu- eða áhugamenn getur það verið mikil áskorun	O O C O O O C O C O O O O O C O O O C O C O O
2757	Og það var bara kominn tími á að ég skírði plötu Songs About Nothing þar sem Ekkert hefur gefið mér endalausan innblástur gegnum tíðina .	og það var bara kominn tími á að ég skírði plötu songs about nothing þar sem ekkert hefur gefið mér endalausan innblástur gegnum tíðina	O O C O O O O O O C O O O O O O O C C O O O O O	og það var bara kominn tími á að skírði ég plötu songs about nothing þar hefur sem gefið ekkert mér endalausan innblástur gegnum tíðina	O O C O O O O O F O O O O O O F O F O O O O O O
2758	Á fimmta hundrað manns sóttu kommablótið síðasta laugardag og var það haldið í íþróttahúsinu , þar sem rýmra var um gesti heldur en í Egilsbúð .	á fimmta hundrað manns sóttu kommablótið síðasta laugardag og var það haldið í íþróttahúsinu þar sem rýmra var um gesti heldur en í egilsbúð	O O O O C O O O O C O O O O C O O C O O O O O O	á fimmta hundrað manns kommablótið síðasta sóttu laugardag og var það í íþróttahúsinu þar haldið sem rýmra var um gesti heldur en í egilsbúð	O O O O O O F O O C O O O O C O O C O O O O O O
