idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3111	Líf segir eðlilegt að Dagur sé í hópnum sem fer yfir Braggamálið : Hún er að setja upp pólitískt leikrit	líf segir eðlilegt að dagur sé í hópnum sem fer yfir braggamálið hún er að setja upp pólitískt leikrit	O C O O O C O O O C O O O C O C O O O	líf segir eðlilegt að dagur sé í hópnum sem yfir braggamálið fer hún er að setja upp pólitískt leikrit	O C O O O C O O O O O F O C O C O O O
3112	Útvarpsstöðvar láta vera að leika þetta lag sem er harðsvíruð árás á breska forsætisráðherrann og sagt að henni sé ekki treystandi .	útvarpsstöðvar láta vera að leika þetta lag sem er harðsvíruð árás á breska forsætisráðherrann og sagt að henni sé ekki treystandi	O C C O C O O O C O O O O O O C O O C O O	útvarpsstöðvar láta vera að leika þetta lag sem harðsvíruð árás er á breska forsætisráðherrann og sagt að henni sé ekki treystandi	O C C O C O O O O O F O O O O C O O C O O
3113	Fjárfestirinn Hallbjörn Karlsson , sem hafði verið stjórnarformaður um skeið , hætti í stjórn félagsins í mars 2015 og við formennsku tók Guðrún Þorgeirsdóttir .	fjárfestirinn hallbjörn karlsson sem hafði verið stjórnarformaður um skeið hætti í stjórn félagsins í mars 2015 og við formennsku tók guðrún þorgeirsdóttir	O O O C O O O O O O O O C C O O O O O C O O	fjárfestirinn hallbjörn karlsson hafði sem stjórnarformaður um skeið verið hætti í stjórn félagsins í mars 2015 og við formennsku guðrún þorgeirsdóttir tók	O O O F O O O O F C O O O O O O O O O O O F
3114	Hann segir að hún hafi alltaf viljað að allir nytu sannmælis .	hann segir að hún hafi alltaf viljað að allir nytu sannmælis	O C O O C O C O O C O	hann segir að viljað hún alltaf hafi að allir nytu sannmælis	O C O F O O F O O C O
3115	Þar var nýaldarlyktin allsráðandi , liggjandi hljómar og draumkenndar hörpuhendingar aftur og aftur .	þar var nýaldarlyktin allsráðandi liggjandi hljómar og draumkenndar hörpuhendingar aftur og aftur	O C O O O O O O O O O C	þar nýaldarlyktin allsráðandi var liggjandi hljómar og draumkenndar hörpuhendingar aftur og aftur	O O O F C O O O O O O O
3116	Rætt var við Árna Gunnarsson , framkvæmdastjóra Air Iceland Connect , í fréttum Stöðvar 2 .	rætt var við árna gunnarsson framkvæmdastjóra air iceland connect í fréttum stöðvar 2	C C O O O O O O O O O O O	við var rætt árna gunnarsson framkvæmdastjóra air iceland connect í fréttum stöðvar 2	O C F O O O O O O O O O O
3117	Töluverður reykur myndaðist og var fólkið flutt til skoðunar á slysadeild .	töluverður reykur myndaðist og var fólkið flutt til skoðunar á slysadeild	O O C O C O C O O O O	töluverður reykur myndaðist og flutt fólkið til skoðunar var á slysadeild	O O C O F O O O F O O
3118	Hans er því enn leitað og svæðið enn lokað fyrir gestum .	hans er því enn leitað og svæðið enn lokað fyrir gestum	O C O O C O O O C O O	hans leitað því enn er og svæðið lokað enn fyrir gestum	O F O O F O O F O O O
3119	Dómsmálaráðuneytið hefur staðfest að Whitaker taki nú við umsjón með rannsókninni .	dómsmálaráðuneytið hefur staðfest að whitaker taki nú við umsjón með rannsókninni	O C C O O C O O O O O	dómsmálaráðuneytið hefur staðfest að whitaker taki nú við umsjón með rannsókninni	O C C O O C O O O O O
3120	Hans væri hins vegar stærri og öflugri , auk þess sem hann virki .	hans væri hins vegar stærri og öflugri auk þess sem hann virki	O C O O O O O O O O O C	hans væri hins vegar stærri og öflugri auk þess sem hann virki	O C O O O O O O O O O C
3121	Fréttablaðið birti í gær umfjöllun um bestu og verstu bókakápurnar fyrir jólin .	fréttablaðið birti í gær umfjöllun um bestu og verstu bókakápurnar fyrir jólin	O C O O O O O O O O O O	fréttablaðið í gær birti umfjöllun um bestu og verstu bókakápurnar fyrir jólin	O O O F O O O O O O O O
3122	Fyrir þrettán árum varð elsti strákurinn fyrir trúarlegri upplifun í kirkjunni .	fyrir þrettán árum varð elsti strákurinn fyrir trúarlegri upplifun í kirkjunni	O O O C O O O O O O O	fyrir þrettán árum varð elsti strákurinn fyrir trúarlegri upplifun í kirkjunni	O O O C O O O O O O O
3123	Fundum Alþingis var frestað fram yfir páska á áttunda tímanum í kvöld .	fundum alþingis var frestað fram yfir páska á áttunda tímanum í kvöld	O O C C O O O O O O O O	fundum alþingis frestað fram yfir páska á áttunda tímanum í kvöld var	O O F O O O O O O O O F
3124	Þetta á ekki heima neins staðar og hvað þá í íþróttum eða bara í samfélaginu yfir höfuð .	þetta á ekki heima neins staðar og hvað þá í íþróttum eða bara í samfélaginu yfir höfuð	O C O O O O O O O O O O O O O O O	þetta ekki heima neins staðar og hvað þá í íþróttum eða á bara í samfélaginu yfir höfuð	O O O O O O O O O O O F O O O O O
3125	Tryggvi sat m.a. í þriggja manna rannsóknarnefnd Alþingis um bankahrunið sem skilaði skýrslu sinni í apríl 2010 .	tryggvi sat m.a. í þriggja manna rannsóknarnefnd alþingis um bankahrunið sem skilaði skýrslu sinni í apríl 2010	O C O O O O O O O O O C O O O O O	tryggvi m.a. í sat þriggja manna rannsóknarnefnd alþingis um bankahrunið sem skilaði skýrslu sinni í apríl 2010	O O O F O O O O O O O C O O O O O
3126	Það er akkúrat það sem ég var að fjalla um í greininni minni frá því í morgun .	það er akkúrat það sem ég var að fjalla um í greininni minni frá því í morgun	O C O O O O C O C O O O O O O O O	það akkúrat er það sem ég var að um í greininni minni fjalla frá því í morgun	O O F O O O C O O O O O F O O O O
3127	Íbúar og fyrirtæki á Vestfjörðum hafa búið við mun lakara afhendingaröryggi raforku en aðrir landsmenn undanfarin ár .	íbúar og fyrirtæki á vestfjörðum hafa búið við mun lakara afhendingaröryggi raforku en aðrir landsmenn undanfarin ár	O O O O O C C O O O O O O O O O O	íbúar og fyrirtæki á vestfjörðum hafa við mun lakara afhendingaröryggi raforku en aðrir landsmenn búið undanfarin ár	O O O O O C O O O O O O O O F O O
3128	Aðgerðin sé lögleg og gerð á viðurkenndan hátt þannig að heilsu barnsins sé ekki stefnt í hættu .	aðgerðin sé lögleg og gerð á viðurkenndan hátt þannig að heilsu barnsins sé ekki stefnt í hættu	O C O O O O O O O O O O C O C O O	aðgerðin sé lögleg og gerð á viðurkenndan hátt þannig stefnt sé að heilsu barnsins ekki í hættu	O C O O O O O O O F F O O O O O O
3129	Þótt ríkir Íslendingar hafi einnig tapað miklu áttu þeir enn mikið eigið fé í lok árs 2009 .	þótt ríkir íslendingar hafi einnig tapað miklu áttu þeir enn mikið eigið fé í lok árs 2009	O O O C O C O C O O O O O O O O O	þótt ríkir íslendingar hafi einnig tapað miklu áttu þeir enn mikið eigið fé í lok árs 2009	O O O C O C O C O O O O O O O O O
3130	Það var erfitt fyrst að sjálfsögðu , en síðan var eins og þetta vendist sagði Birgir .	það var erfitt fyrst að sjálfsögðu en síðan var eins og þetta vendist sagði birgir	O C O O O O O O C O O O C C O	það erfitt fyrst að var sjálfsögðu en síðan var eins og vendist þetta birgir sagði	O O O O F O O O C O O F O O F
3131	Búast megi við kólnandi veðri í dag , slydduéljum og éljum með norðaustan strekkingi víða á landinu .	búast megi við kólnandi veðri í dag slydduéljum og éljum með norðaustan strekkingi víða á landinu	C C O O O O O O O O O O O O O O	búast við kólnandi veðri í dag megi slydduéljum og éljum með norðaustan strekkingi víða á landinu	C O O O O O F O O O O O O O O O
3132	Þetta geri ég með von um að hátíðin fái að vera áfram hluti af tónlistarmenningu Íslands .	þetta geri ég með von um að hátíðin fái að vera áfram hluti af tónlistarmenningu íslands	O C O O O O O O C O C O O O O O	þetta geri ég með von um að hátíðin fái að áfram hluti af tónlistarmenningu íslands vera	O C O O O O O O C O O O O O O F
3133	Vinnubrögð í málum af þessu tagi verða að standast stranga skoðun þar sem ekkert er undan dregið .	vinnubrögð í málum af þessu tagi verða að standast stranga skoðun þar sem ekkert er undan dregið	O O O O O O C O C O O O O O C O C	vinnubrögð í málum af þessu tagi verða að standast stranga skoðun þar sem er dregið ekkert undan	O O O O O O C O C O O O O F F O O
3134	Tíunda árið í röð trónir Ísland á toppnum á lista Alþjóðaefnhagsráðsins &#40; World Economic Forum &#41; yfir ríki þar sem kynjajafnrétti mælist mest .	tíunda árið í röð trónir ísland á toppnum á lista alþjóðaefnhagsráðsins &#40; world economic forum &#41; yfir ríki þar sem kynjajafnrétti mælist mest	O O O O C O O O O O O O O O O O O O O O O C O	tíunda árið í röð ísland trónir á toppnum á lista alþjóðaefnhagsráðsins &#40; world economic forum &#41; yfir ríki þar sem kynjajafnrétti mest mælist	O O O O O F O O O O O O O O O O O O O O O O F
3135	Hún blundar í sólinni sem rís yfir lygnum sjó og svörtum sandi þessa tilteknu nótt sem er svo erfitt að gleyma .	hún blundar í sólinni sem rís yfir lygnum sjó og svörtum sandi þessa tilteknu nótt sem er svo erfitt að gleyma	O C O O O C O O O O O O O O O O C O O O C	hún blundar í sólinni sem yfir lygnum sjó og svörtum sandi þessa tilteknu rís nótt sem er svo erfitt að gleyma	O C O O O O O O O O O O O F O O C O O O C
3136	Enginn vafi leikur á því að Vajiralongkorn á fullan rétt til konungstignar í Taílandi , nú þegar faðir hans er látinn .	enginn vafi leikur á því að vajiralongkorn á fullan rétt til konungstignar í taílandi nú þegar faðir hans er látinn	O O C O O O O C O O O O O O O O O O C C	enginn vafi á leikur því að á vajiralongkorn fullan rétt til konungstignar í taílandi nú þegar faðir hans er látinn	O O O F O O F O O O O O O O O O O O C C
3137	Liverpool sem hafði betur gegn Southampton er nú eina taplausa liðið á leiktíðinni þar sem Chelsea gerði markalaust jafntefli við West Ham United .	liverpool sem hafði betur gegn southampton er nú eina taplausa liðið á leiktíðinni þar sem chelsea gerði markalaust jafntefli við west ham united	O C O O O O O O O C O O O O O O C O O O O O O	liverpool hafði sem betur gegn southampton er nú eina taplausa liðið á leiktíðinni þar sem chelsea markalaust jafntefli við west ham united gerði	O F O O O O C O O O O O O O O O O O O O O O F
3138	Forseti bæjarstjórnar og alþingismaður segja óskiljanlegt að ekki hafi verið gerðar útbætur á veginum áður en hörmulegt slys átti sér stað .	forseti bæjarstjórnar og alþingismaður segja óskiljanlegt að ekki hafi verið gerðar útbætur á veginum áður en hörmulegt slys átti sér stað	O O O O C O O O C C C O O O O O O O C O O	forseti segja bæjarstjórnar og alþingismaður óskiljanlegt að ekki hafi verið gerðar útbætur á veginum átti áður en hörmulegt slys sér stað	O F O O O O O O C C C O O O F O O O O O O
3139	Með grænum skatti á flúorgös drögum við úr notkun efna sem eru slæm fyrir loftslagið og hröðum nauðsynlegri útfösun þeirra hér á landi .	með grænum skatti á flúorgös drögum við úr notkun efna sem eru slæm fyrir loftslagið og hröðum nauðsynlegri útfösun þeirra hér á landi	O O O O O C O O O O O O C O O O C O O O O O O	með grænum skatti á flúorgös við úr notkun drögum efna sem eru slæm fyrir loftslagið og hröðum nauðsynlegri útfösun þeirra hér á landi	O O O O O O O O F O O C O O O O C O O O O O O
3140	Ég held það reyni aldrei á svona , sagði Logi og bætti við að hlutir hafi tilhneigingu til að reddast .	ég held það reyni aldrei á svona sagði logi og bætti við að hlutir hafi tilhneigingu til að reddast	O C O C O O O C O O C O O O C O O O C	ég held það reyni aldrei á svona sagði logi og bætti við að hlutir hafi tilhneigingu reddast til að	O C O C O O O C O O C O O O C O F O O
3141	Aldrei hafi verið ætlun meirihluta fjárlaganefndar að vega að starfsheiðri einstaklinga sem eiga ekki annað skilið en þakkir fyrir sín störf .	aldrei hafi verið ætlun meirihluta fjárlaganefndar að vega að starfsheiðri einstaklinga sem eiga ekki annað skilið en þakkir fyrir sín störf	O C C O O O O C O O O O C O O O O O O O O	aldrei hafi verið ætlun meirihluta fjárlaganefndar að vega að starfsheiðri einstaklinga sem ekki annað skilið en þakkir fyrir sín störf eiga	O C C O O O O C O O O O O O O O O O O O F
3142	Þar kemur fram að ekki sé hægt að gefa út áritanir til íbúa utan Schengen svæðisins vegna bilunar í rafrænu vegabréfsáritunarkerfi .	þar kemur fram að ekki sé hægt að gefa út áritanir til íbúa utan schengen svæðisins vegna bilunar í rafrænu vegabréfsáritunarkerfi	O C O O O C O O O O O O O C O O O O O O O	þar kemur fram að ekki hægt vegna að gefa út áritanir til íbúa utan schengen svæðisins bilunar í rafrænu vegabréfsáritunarkerfi sé	O C O O O O O O C O O O O O O O O O O O F
3143	Það geri ég fullur tilhlökkunar um leið og ég þakka öllum þeim sem hafa stutt mig til verka á þingferli mínum .	það geri ég fullur tilhlökkunar um leið og ég þakka öllum þeim sem hafa stutt mig til verka á þingferli mínum	O C O O O O O O O C O O O C C O O O O O O	það ég geri fullur tilhlökkunar um leið og ég öllum þakka þeim hafa sem stutt mig til verka á þingferli mínum	O O F O O O O O O O F O F O C O O O O O O
3144	Þrennt er venjulega talið dragbítur á hverju hagkerfi : háar ríkisskuldir , dræmur hagvöxtur og illa statt bankakerfi- og allt er þetta fyrir hendi á Ítalíu .	þrennt er venjulega talið dragbítur á hverju hagkerfi háar ríkisskuldir dræmur hagvöxtur og illa statt bankakerfi- og allt er þetta fyrir hendi á ítalíu	O C O O O O O O O O O O O O O O O C C O O O O O	þrennt er venjulega talið dragbítur á hverju hagkerfi háar ríkisskuldir dræmur hagvöxtur og illa statt bankakerfi- og allt þetta fyrir hendi er á ítalíu	O C O C O O O O O O O O O O O O O O O O O F O O
3145	Já ég tel svo vera , að það sé töluverður munur þar á en ætla ekkert að tjá mig nánar um það á þessari stundu .	já ég tel svo vera að það sé töluverður munur þar á en ætla ekkert að tjá mig nánar um það á þessari stundu	O O C O C O O C O O O O O C O O C O O O O O O O	já ég svo sé að það töluverður vera munur þar á tel en ætla ekkert að mig nánar tjá um það á þessari stundu	O O O F O O O F O O O F O C O O O O F O O O O O
3146	Mögulega upplýsingar sem eru á forræði félagsins að birta og ríkir nokkur vissa um að það sé hægt að opna fyrir viðskipti að skömmum tima liðnum .	mögulega upplýsingar sem eru á forræði félagsins að birta og ríkir nokkur vissa um að það sé hægt að opna fyrir viðskipti að skömmum tima liðnum	O O O O C O O O O C C O O O O O C O O C O O O O O O	mögulega upplýsingar sem eru á forræði félagsins að birta og nokkur vissa um ríkir að það sé hægt opna að fyrir viðskipti að skömmum tima liðnum	O O O C O O O O C O O O O F O O C O F O O O O O O O
3147	Hins vegar hefur verið varað við því að slíkt markmið sé nánast ómögulegt þar sem vígamennirnir fela sig víða um eyðimörkina sem þeir þekkja betur en aðrir .	hins vegar hefur verið varað við því að slíkt markmið sé nánast ómögulegt þar sem vígamennirnir fela sig víða um eyðimörkina sem þeir þekkja betur en aðrir	O O C C C O O O O O C O O O O O C O O O O O O C O O O	hins vegar hefur við því að varað slíkt markmið verið sé nánast ómögulegt þar sem fela vígamennirnir sig víða um eyðimörkina sem þekkja þeir betur en aðrir	O O C O O O F O O F C O O O O F O O O O O O F O O O O
